,Unnamed: 0,File directory,File name,Dimension(filtered),N(sample),N(filtered feature),Repetition Rate,File directory(CEB server/Iris),,"In RegPA, experiments were done in two times, once with  50<=size<=300, once with 300<=size<=500. One of datasets of size 300 got double counted. 8 datasets got replaced with other datasets with the same last 8 digit in filenames. Hence, there are 704 datasets for RegPA results.",
1635,1635,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6017.csv,data_CHEMBL6017.csv,"(33, 88)",33,88,0.060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6017.csv,,,
1645,1645,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4760.csv,data_CHEMBL4760.csv,"(33, 46)",33,46,0.060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4760.csv,,,
1698,1698,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4010.csv,data_CHEMBL4010.csv,"(33, 54)",33,54,0.060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4010.csv,,,
1795,1795,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4039.csv,data_CHEMBL4039.csv,"(33, 86)",33,86,0.121212121,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4039.csv,,,
1891,1891,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2908.csv,data_CHEMBL2908.csv,"(33, 88)",33,88,0.818181818,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2908.csv,,,
1898,1898,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5040.csv,data_CHEMBL5040.csv,"(33, 50)",33,50,0.060606061,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5040.csv,,,
2091,2091,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111456.csv,data_CHEMBL2111456.csv,"(33, 78)",33,78,0.090909091,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111456.csv,,,
179,179,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4031.csv,data_CHEMBL4031.csv,"(34, 89)",34,89,0.088235294,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4031.csv,,,
391,391,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2096.csv,data_CHEMBL2096.csv,"(34, 69)",34,69,0.235294118,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2096.csv,,,
551,551,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3413.csv,data_CHEMBL3413.csv,"(34, 23)",34,23,0.147058824,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3413.csv,,,
633,633,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1250417.csv,data_CHEMBL1250417.csv,"(34, 62)",34,62,0.117647059,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1250417.csv,,,
649,649,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3879.csv,data_CHEMBL3879.csv,"(34, 82)",34,82,0.117647059,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3879.csv,,,
787,787,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5748.csv,data_CHEMBL5748.csv,"(34, 215)",34,215,0.147058824,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5748.csv,,,
828,828,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5205.csv,data_CHEMBL5205.csv,"(34, 89)",34,89,0.088235294,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5205.csv,,,
893,893,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4335.csv,data_CHEMBL4335.csv,"(34, 59)",34,59,0.058823529,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4335.csv,,,
932,932,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4917.csv,data_CHEMBL4917.csv,"(34, 32)",34,32,0.117647059,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4917.csv,,,
1454,1454,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4883.csv,data_CHEMBL4883.csv,"(34, 107)",34,107,0.176470588,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4883.csv,,,
1535,1535,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111353.csv,data_CHEMBL2111353.csv,"(34, 165)",34,165,0.088235294,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111353.csv,,,
1601,1601,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075269.csv,data_CHEMBL1075269.csv,"(34, 51)",34,51,0.058823529,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075269.csv,,,
1636,1636,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5536.csv,data_CHEMBL5536.csv,"(34, 69)",34,69,0.117647059,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5536.csv,,,
1662,1662,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2331049.csv,data_CHEMBL2331049.csv,"(34, 47)",34,47,0.5,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2331049.csv,,,
1765,1765,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075069.csv,data_CHEMBL1075069.csv,"(34, 95)",34,95,0.058823529,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075069.csv,,,
1849,1849,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5492.csv,data_CHEMBL5492.csv,"(34, 86)",34,86,0.029411765,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5492.csv,,,
10,10,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111473.csv,data_CHEMBL2111473.csv,"(35, 93)",35,93,0.114285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111473.csv,,,
12,12,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2046259.csv,data_CHEMBL2046259.csv,"(35, 74)",35,74,0.114285714,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2046259.csv,,,
91,91,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5729.csv,data_CHEMBL5729.csv,"(35, 68)",35,68,1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5729.csv,,,
147,147,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2898.csv,data_CHEMBL2898.csv,"(35, 43)",35,43,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2898.csv,,,
460,460,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2097163.csv,data_CHEMBL2097163.csv,"(35, 118)",35,118,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2097163.csv,,,
477,477,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1770032.csv,data_CHEMBL1770032.csv,"(35, 131)",35,131,0.028571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1770032.csv,,,
679,679,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5010.csv,data_CHEMBL5010.csv,"(35, 65)",35,65,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5010.csv,,,
811,811,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5007.csv,data_CHEMBL5007.csv,"(35, 222)",35,222,1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5007.csv,,,
867,867,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4731.csv,data_CHEMBL4731.csv,"(35, 97)",35,97,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4731.csv,,,
903,903,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2963.csv,data_CHEMBL2963.csv,"(35, 123)",35,123,0.228571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2963.csv,,,
1026,1026,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4445.csv,data_CHEMBL4445.csv,"(35, 93)",35,93,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4445.csv,,,
1033,1033,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4848.csv,data_CHEMBL4848.csv,"(35, 85)",35,85,0.028571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4848.csv,,,
1063,1063,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3074.csv,data_CHEMBL3074.csv,"(35, 60)",35,60,0.142857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3074.csv,,,
1083,1083,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111366.csv,data_CHEMBL2111366.csv,"(35, 76)",35,76,0.228571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111366.csv,,,
1138,1138,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5756.csv,data_CHEMBL5756.csv,"(35, 73)",35,73,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5756.csv,,,
1161,1161,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075021.csv,data_CHEMBL1075021.csv,"(35, 71)",35,71,0.028571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075021.csv,,,
1183,1183,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3939.csv,data_CHEMBL3939.csv,"(35, 23)",35,23,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3939.csv,,,
1250,1250,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5033.csv,data_CHEMBL5033.csv,"(35, 76)",35,76,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5033.csv,,,
1276,1276,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075022.csv,data_CHEMBL1075022.csv,"(35, 71)",35,71,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075022.csv,,,
1284,1284,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6088.csv,data_CHEMBL6088.csv,"(35, 124)",35,124,0.342857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6088.csv,,,
1417,1417,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111387.csv,data_CHEMBL2111387.csv,"(35, 96)",35,96,0.142857143,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111387.csv,,,
1517,1517,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5381.csv,data_CHEMBL5381.csv,"(35, 99)",35,99,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5381.csv,,,
1529,1529,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111390.csv,data_CHEMBL2111390.csv,"(35, 96)",35,96,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111390.csv,,,
1717,1717,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075097.csv,data_CHEMBL1075097.csv,"(35, 53)",35,53,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075097.csv,,,
1908,1908,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4835.csv,data_CHEMBL4835.csv,"(35, 93)",35,93,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4835.csv,,,
1909,1909,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5295.csv,data_CHEMBL5295.csv,"(35, 67)",35,67,1,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5295.csv,,,
1914,1914,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5530.csv,data_CHEMBL5530.csv,"(35, 121)",35,121,0.028571429,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5530.csv,,,
2000,2000,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1783.csv,data_CHEMBL1783.csv,"(35, 86)",35,86,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1783.csv,,,
2023,2023,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3383.csv,data_CHEMBL3383.csv,"(35, 40)",35,40,0.057142857,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3383.csv,,,
2065,2065,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3963.csv,data_CHEMBL3963.csv,"(35, 54)",35,54,0.085714286,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3963.csv,,,
4,4,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2669.csv,data_CHEMBL2669.csv,"(36, 106)",36,106,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2669.csv,,,
7,7,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2034803.csv,data_CHEMBL2034803.csv,"(36, 34)",36,34,0.027777778,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2034803.csv,,,
263,263,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3818.csv,data_CHEMBL3818.csv,"(36, 88)",36,88,0.138888889,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3818.csv,,,
373,373,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3808.csv,data_CHEMBL3808.csv,"(36, 94)",36,94,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3808.csv,,,
431,431,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4009.csv,data_CHEMBL4009.csv,"(36, 57)",36,57,0.305555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4009.csv,,,
480,480,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1075305.csv,data_CHEMBL1075305.csv,"(36, 64)",36,64,0.083333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1075305.csv,,,
631,631,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3919.csv,data_CHEMBL3919.csv,"(36, 100)",36,100,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3919.csv,,,
705,705,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1615381.csv,data_CHEMBL1615381.csv,"(36, 46)",36,46,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1615381.csv,,,
985,985,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4108.csv,data_CHEMBL4108.csv,"(36, 75)",36,75,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4108.csv,,,
1088,1088,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5150.csv,data_CHEMBL5150.csv,"(36, 58)",36,58,0.611111111,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5150.csv,,,
1213,1213,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111432.csv,data_CHEMBL2111432.csv,"(36, 90)",36,90,0.083333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111432.csv,,,
1329,1329,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3241.csv,data_CHEMBL3241.csv,"(36, 51)",36,51,0.083333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3241.csv,,,
1659,1659,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2675.csv,data_CHEMBL2675.csv,"(36, 86)",36,86,0.111111111,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2675.csv,,,
1673,1673,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111479.csv,data_CHEMBL2111479.csv,"(36, 74)",36,74,0.222222222,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111479.csv,,,
1676,1676,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3569.csv,data_CHEMBL3569.csv,"(36, 94)",36,94,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3569.csv,,,
1678,1678,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5859.csv,data_CHEMBL5859.csv,"(36, 53)",36,53,0.25,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5859.csv,,,
1684,1684,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5865.csv,data_CHEMBL5865.csv,"(36, 34)",36,34,0.083333333,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5865.csv,,,
2011,2011,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5724.csv,data_CHEMBL5724.csv,"(36, 42)",36,42,0.305555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5724.csv,,,
2021,2021,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3382.csv,data_CHEMBL3382.csv,"(36, 83)",36,83,0.055555556,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3382.csv,,,
32,32,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4032.csv,data_CHEMBL4032.csv,"(37, 72)",37,72,0.108108108,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4032.csv,,,
90,90,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1641348.csv,data_CHEMBL1641348.csv,"(37, 192)",37,192,0.027027027,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1641348.csv,,,
601,601,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4208.csv,data_CHEMBL4208.csv,"(37, 98)",37,98,0.135135135,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4208.csv,,,
803,803,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1744522.csv,data_CHEMBL1744522.csv,"(37, 122)",37,122,0.135135135,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1744522.csv,,,
911,911,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4320.csv,data_CHEMBL4320.csv,"(37, 58)",37,58,0.054054054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4320.csv,,,
929,929,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3881.csv,data_CHEMBL3881.csv,"(37, 61)",37,61,0.108108108,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3881.csv,,,
1071,1071,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4280.csv,data_CHEMBL4280.csv,"(37, 75)",37,75,0.054054054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4280.csv,,,
1073,1073,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5161.csv,data_CHEMBL5161.csv,"(37, 66)",37,66,0.243243243,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5161.csv,,,
1084,1084,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4531.csv,data_CHEMBL4531.csv,"(37, 72)",37,72,0.054054054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4531.csv,,,
1105,1105,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6115.csv,data_CHEMBL6115.csv,"(37, 69)",37,69,0.054054054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6115.csv,,,
1129,1129,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3870.csv,data_CHEMBL3870.csv,"(37, 61)",37,61,0.108108108,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3870.csv,,,
1184,1184,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6114.csv,data_CHEMBL6114.csv,"(37, 118)",37,118,0.27027027,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6114.csv,,,
1194,1194,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111381.csv,data_CHEMBL2111381.csv,"(37, 107)",37,107,0.081081081,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111381.csv,,,
1374,1374,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5963.csv,data_CHEMBL5963.csv,"(37, 112)",37,112,0.054054054,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5963.csv,,,
1435,1435,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111391.csv,data_CHEMBL2111391.csv,"(37, 80)",37,80,0.189189189,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111391.csv,,,
1580,1580,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4615.csv,data_CHEMBL4615.csv,"(37, 42)",37,42,0.108108108,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4615.csv,,,
1743,1743,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2095180.csv,data_CHEMBL2095180.csv,"(37, 78)",37,78,0.135135135,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2095180.csv,,,
1767,1767,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL3187.csv,data_CHEMBL3187.csv,"(37, 112)",37,112,0.189189189,/home/iris/PA/qsar_data_unsorted/data_CHEMBL3187.csv,,,
338,338,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2052028.csv,data_CHEMBL2052028.csv,"(38, 45)",38,45,0.131578947,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2052028.csv,,,
416,416,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1741164.csv,data_CHEMBL1741164.csv,"(38, 202)",38,202,0.052631579,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1741164.csv,,,
458,458,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1697668.csv,data_CHEMBL1697668.csv,"(38, 229)",38,229,0.052631579,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1697668.csv,,,
468,468,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2136.csv,data_CHEMBL2136.csv,"(38, 93)",38,93,0.342105263,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2136.csv,,,
815,815,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL6095.csv,data_CHEMBL6095.csv,"(38, 64)",38,64,0.078947368,/home/iris/PA/qsar_data_unsorted/data_CHEMBL6095.csv,,,
1022,1022,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL5015.csv,data_CHEMBL5015.csv,"(38, 55)",38,55,0.078947368,/home/iris/PA/qsar_data_unsorted/data_CHEMBL5015.csv,,,
1177,1177,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4139.csv,data_CHEMBL4139.csv,"(38, 240)",38,240,0.684210526,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4139.csv,,,
1321,1321,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111369.csv,data_CHEMBL2111369.csv,"(38, 119)",38,119,0.052631579,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111369.csv,,,
1323,1323,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL2111351.csv,data_CHEMBL2111351.csv,"(38, 121)",38,121,0.105263158,/home/iris/PA/qsar_data_unsorted/data_CHEMBL2111351.csv,,,
1365,1365,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293255.csv,data_CHEMBL1293255.csv,"(38, 68)",38,68,0.026315789,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293255.csv,,,
1448,1448,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1914272.csv,data_CHEMBL1914272.csv,"(38, 76)",38,76,0.394736842,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1914272.csv,,,
1541,1541,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL1293191.csv,data_CHEMBL1293191.csv,"(38, 104)",38,104,0.105263158,/home/iris/PA/qsar_data_unsorted/data_CHEMBL1293191.csv,,,
1833,1833,/Users/dangoo/My documents/PhD Research/Pairwise Approach/RP/qsar_data_unsorted/data_CHEMBL4773.csv,data_CHEMBL4773.csv,"(38, 66)",38,66,0.157894737,/home/iris/PA/qsar_data_unsorted/data_CHEMBL4773.csv,,,
